 EpsilonGreedy Cumulative Reward: 418.0
EpsilonGreedy Total Regret: 31.999999999999467
UCB Cumulative Reward: 369.0
UCB Total Regret: 81.00000000000044
ThompsonSampling Cumulative Reward: 423.0
ThompsonSampling Total Regret: 26.999999999999346
EpsilonGreedy Cumulative Reward: 437.0
EpsilonGreedy Total Regret: 13.000000000000153
UCB Cumulative Reward: 381.0
UCB Total Regret: 68.99999999999997
ThompsonSampling Cumulative Reward: 445.0
ThompsonSampling Total Regret: 5.000000000000149
gaussian | GaussianUCB | Run 7 | Cumulative Reward: 19772.680902924454 | Total Regret: 227.3190970755441
gaussian | GaussianUCB | Run 8 | Cumulative Reward: 19734.31581984719 | Total Regret: 265.6841801528093
gaussian | GaussianUCB | Run 9 | Cumulative Reward: 19701.884298009514 | Total Regret: 298.1157019904856
gaussian | GaussianUCB | Run 10 | Cumulative Reward: 19426.268329884253 | Total Regret: 573.7316701157476
gaussian | GaussianUCB | Run 11 | Cumulative Reward: 19732.263641496123 | Total Regret: 267.7363585038749
gaussian | GaussianUCB | Run 12 | Cumulative Reward: 19696.846603175192 | Total Regret: 303.15339682480646
gaussian | GaussianUCB | Run 13 | Cumulative Reward: 19876.4701690741 | Total Regret: 123.52983092590173
gaussian | GaussianUCB | Run 14 | Cumulative Reward: 19794.677290929692 | Total Regret: 205.32270907030576
gaussian | GaussianUCB | Run 15 | Cumulative Reward: 19630.614093226934 | Total Regret: 369.38590677306826
gaussian | GaussianUCB | Run 16 | Cumulative Reward: 19653.258751394256 | Total Regret: 346.74124860574216
gaussian | GaussianUCB | Run 17 | Cumulative Reward: 19717.4073091421 | Total Regret: 282.5926908578995
gaussian | GaussianUCB | Run 18 | Cumulative Reward: 19700.506726689255 | Total Regret: 299.4932733107466
gaussian | GaussianUCB | Run 19 | Cumulative Reward: 19801.18562749517 | Total Regret: 198.81437250482912
gaussian | GaussianThompsonSampling | Run 0 | Cumulative Reward: 20079.812419536614 | Total Regret: -79.81241953661484
gaussian | GaussianThompsonSampling | Run 1 | Cumulative Reward: 19968.805404743496 | Total Regret: 31.194595256505384
gaussian | GaussianThompsonSampling | Run 2 | Cumulative Reward: 19998.337615191787 | Total Regret: 1.6623848082131367
gaussian | GaussianThompsonSampling | Run 3 | Cumulative Reward: 19721.609273579696 | Total Regret: 278.39072642030465
gaussian | GaussianThompsonSampling | Run 4 | Cumulative Reward: 20131.09719206559 | Total Regret: -131.09719206559066
gaussian | GaussianThompsonSampling | Run 5 | Cumulative Reward: 19834.33774832238 | Total Regret: 165.66225167761792
gaussian | GaussianThompsonSampling | Run 6 | Cumulative Reward: 19899.272955072538 | Total Regret: 100.72704492746362
gaussian | GaussianThompsonSampling | Run 7 | Cumulative Reward: 19879.965574368223 | Total Regret: 120.03442563177609
gaussian | GaussianThompsonSampling | Run 8 | Cumulative Reward: 19861.095118213034 | Total Regret: 138.9048817869654
gaussian | GaussianThompsonSampling | Run 9 | Cumulative Reward: 19999.78241020836 | Total Regret: 0.2175897916400622
gaussian | GaussianThompsonSampling | Run 10 | Cumulative Reward: 19927.027445169304 | Total Regret: 72.97255483069387
gaussian | GaussianThompsonSampling | Run 11 | Cumulative Reward: 19716.19953436602 | Total Regret: 283.8004656339808
gaussian | GaussianThompsonSampling | Run 12 | Cumulative Reward: 19878.187635392682 | Total Regret: 121.81236460731841
gaussian | GaussianThompsonSampling | Run 13 | Cumulative Reward: 19879.849892671795 | Total Regret: 120.15010732820379
gaussian | GaussianThompsonSampling | Run 14 | Cumulative Reward: 19957.537002843368 | Total Regret: 42.46299715662967
gaussian | GaussianThompsonSampling | Run 15 | Cumulative Reward: 19967.386664789192 | Total Regret: 32.61333521080868
gaussian | GaussianThompsonSampling | Run 16 | Cumulative Reward: 20092.455883490682 | Total Regret: -92.45588349068287
gaussian | GaussianThompsonSampling | Run 17 | Cumulative Reward: 19936.462778758592 | Total Regret: 63.537221241408396
gaussian | GaussianThompsonSampling | Run 18 | Cumulative Reward: 20021.95969257744 | Total Regret: -21.959692577439867
gaussian | GaussianThompsonSampling | Run 19 | Cumulative Reward: 20084.887571868305 | Total Regret: -84.88757186830274
